TQAESD,QAESD,TQAESE,QAESE,TQMATH,QMATH,TQBITCNT,QBITCNT,TQCRC,QCRC,TQDIJK,QDIJK,TQFFT,QFFT,TQGSMD,QGSMD,TQMXM,QMXM,TQQSORT,QQSORT,TQSHA,QSHA,TQSSEARCH,QSSEARCH,TQSUSANC,QSUSANC,TQSUSANE,QSUSANE,TQSUSANS,QSUSANS
4811103,0.56073,4584651,0.53141,14330103,0.44219,10573605,0.42809,6862698,0.32508,8681829,0.65689,8349666,0.46318,1474944,0.62588,6064605,0.4236,4021026,0.49868,1642779,0.69007,904305,0.44407,177354,0.5801,321642,0.86237,3939864,0.7082
4820121,0.56119,4585653,0.53061,14371686,0.4368,10574106,0.42809,6865203,0.32497,9005976,0.66696,8484936,0.46376,1474944,0.62167,5862201,0.42029,4064613,0.49724,1642779,0.68834,873243,0.52692,175851,0.57733,320640,0.87143,3929844,0.70943
4813107,0.56094,4542567,0.53339,14440824,0.43654,10573605,0.42815,6865203,0.32513,8614194,0.65365,8403774,0.46534,1481457,0.62924,5874726,0.42238,4058601,0.50133,1647288,0.68986,971940,0.38716,189879,0.57539,319137,0.8688,3926838,0.7113
4815111,0.5608,4536555,0.53333,14367177,0.43387,10574106,0.42817,6880233,0.32425,8598663,0.65118,8359686,0.4674,1475946,0.62667,5901780,0.42422,4071126,0.49798,1643280,0.68879,830157,0.53192,174348,0.59442,319137,0.87071,3942369,0.70781
4853187,0.55867,4533048,0.53338,14390724,0.43428,10572603,0.42833,6865704,0.32496,8600667,0.64516,8348163,0.4684,1473942,0.62333,5853183,0.41186,3998982,0.49576,1644783,0.68596,1022040,0.40105,190380,0.59417,322644,0.82531,3941367,0.71035
4867215,0.56114,4533048,0.533,14421786,0.43524,10575108,0.42833,6865203,0.32488,8551068,0.64533,8382231,0.47082,1479954,0.63058,5863203,0.41353,4072128,0.49892,1644282,0.68388,768534,0.5169,178857,0.52621,318636,0.87084,3950385,0.71234
4811604,0.56183,4533549,0.53378,14376696,0.43532,10575609,0.4284,6865203,0.32488,8539044,0.64888,8415297,0.46931,1477449,0.62804,5853684,0.41556,4019523,0.49808,1659312,0.70337,1008513,0.54111,171843,0.56372,319137,0.86309,3947880,0.71358
4810101,0.5613,4550583,0.5329,14363670,0.43592,10574106,0.42851,6865704,0.32487,8600667,0.64527,8443353,0.46022,1344183,0.41714,5913804,0.41735,4013010,0.50026,1655805,0.69696,900297,0.42333,178857,0.59424,319137,0.86813,3939864,0.7097
4812105,0.56076,4575633,0.53108,14483409,0.43653,10572603,0.42842,6865203,0.32491,8548563,0.64572,8373714,0.46887,1708410,0.33212,6299574,0.55372,4001487,0.5012,1656807,0.69195,874245,0.52583,172845,0.52567,319137,0.86241,3936858,0.70655
4819119,0.56156,4586154,0.53041,14452347,0.43729,10573605,0.42807,6865704,0.32478,8631729,0.64562,8391249,0.47113,1942377,0.49348,5886249,0.42128,3955395,0.50305,1664322,0.69395,947892,0.39039,173346,0.59889,318135,0.85534,3930345,0.71133
4814610,0.56073,4538058,0.53369,14476395,0.43544,10574106,0.42806,6863700,0.32488,8768001,0.65349,8421309,0.46311,1951896,0.56628,5865207,0.42297,4066617,0.49723,1647789,0.69929,842682,0.52814,183366,0.55562,320139,0.84943,3937359,0.7079
4818618,0.5608,4536054,0.53355,14450343,0.43653,10572102,0.42822,6865704,0.32478,8550066,0.65246,8389245,0.46479,1506006,0.58216,5891259,0.42516,3984954,0.50164,1642278,0.69834,1028553,0.43801,164328,0.69098,318636,0.86119,3934854,0.71166
4866714,0.55981,4533048,0.5332,14413770,0.43639,10573605,0.42822,6865203,0.32491,8638743,0.65368,8329626,0.46088,1472940,0.61463,5880738,0.41281,4042569,0.49139,1642278,0.69518,761520,0.53113,192384,0.53963,320640,0.86027,3937860,0.70811
4851183,0.56092,4532547,0.53325,14412768,0.43698,10574106,0.42835,6864201,0.32494,8962890,0.64855,8371710,0.46492,1480956,0.62339,5862201,0.41457,3995976,0.49974,1642278,0.69205,1007511,0.55457,185370,0.58746,321642,0.86771,3933351,0.71199
4808097,0.56199,4535553,0.53398,14445834,0.43766,10575609,0.42837,6865704,0.32488,8806578,0.64881,8407782,0.46897,1492980,0.61339,5858694,0.41645,4066116,0.49907,1642278,0.68891,775548,0.52187,163827,0.66055,318636,0.86849,3933852,0.70818
4812606,0.56143,4551084,0.53209,14393730,0.44004,10575609,0.42844,6865203,0.32496,8915796,0.66123,8426319,0.46374,1474944,0.62636,5880237,0.41836,4041567,0.49786,1642278,0.68576,1019034,0.5495,164328,0.70209,319638,0.86711,3936357,0.71217
4811604,0.5611,4590663,0.53027,14460864,0.43999,10572102,0.42842,6865704,0.32494,8858181,0.6538,8498463,0.46239,1475946,0.62213,6070617,0.41922,3976938,0.50088,1642278,0.68265,785067,0.54016,164829,0.73752,318636,0.86433,3932349,0.70871
4820121,0.56158,4568118,0.53087,14360664,0.43864,11267991,0.61902,6865203,0.32498,8579625,0.6525,8362191,0.46581,1480455,0.6298,6159795,0.47451,3977940,0.50316,1646286,0.70393,1004505,0.53206,160821,0.77971,319137,0.86903,3933351,0.71226
4813608,0.56091,4536555,0.53379,14478900,0.43479,8524014,0.33329,6880233,0.32422,8740947,0.64907,8469405,0.46358,1474944,0.62765,5858694,0.42408,3985455,0.50101,1642278,0.70412,792582,0.5438,158817,0.79112,322644,0.82354,3931848,0.70862
4824630,0.55978,4538559,0.53333,14435814,0.43544,7671312,0.29842,6865203,0.32499,8836638,0.65049,8437341,0.4623,1475445,0.62379,5866209,0.41627,3947379,0.50326,1641777,0.7015,1012521,0.5401,160320,0.71674,319137,0.86589,3940866,0.71137
4861203,0.55915,4532046,0.53338,14507958,0.43564,7670310,0.29858,6862698,0.32508,8736939,0.65515,8386740,0.46562,1473942,0.62077,5904786,0.4136,3984453,0.50133,1643280,0.6972,778053,0.52431,161322,0.72804,318636,0.86152,3949884,0.71344
4920822,0.56314,4533048,0.53353,14497938,0.4356,7671312,0.29842,6865203,0.32497,8600667,0.65354,8389245,0.46653,1481457,0.62733,5864205,0.41518,4108200,0.49386,1641777,0.69499,1025547,0.57687,157815,0.69229,318135,0.85861,3944874,0.70908
4815111,0.56157,4535052,0.53361,14454852,0.43607,7670811,0.29843,6865203,0.32513,8573112,0.64737,8414796,0.47011,1475946,0.62438,5856189,0.41723,4025034,0.4994,1648290,0.70049,943884,0.38938,160320,0.68259,327153,0.85255,3946878,0.71112
4814109,0.56117,4554591,0.53206,14434812,0.43663,7670811,0.29841,6865704,0.325,8537040,0.64845,8326620,0.46583,1474944,0.62221,5856189,0.4192,4106196,0.49961,1644282,0.69755,832662,0.54913,162324,0.68651,319638,0.85849,3940866,0.71422
4815111,0.56132,4600683,0.53218,14606154,0.43722,7670310,0.29847,6865203,0.32502,8644254,0.64582,8549565,0.46156,1481457,0.62991,5894265,0.42115,4028040,0.49998,1643280,0.69461,1036068,0.59322,162825,0.62396,321642,0.86538,3952389,0.70846
4817115,0.56136,4553589,0.53101,14367177,0.43612,7671813,0.29849,6865704,0.32496,8676819,0.65378,8456880,0.46729,1339674,0.42348,6225927,0.60405,3998481,0.49814,1644783,0.69066,989475,0.34467,162825,0.55495,319638,0.86722,3948381,0.71045
4813608,0.56104,4539561,0.53378,14282007,0.44075,7669809,0.29848,6865203,0.32488,8836638,0.65279,8416299,0.46543,1740474,0.33405,5996469,0.42441,4006998,0.49988,1649292,0.69658,775047,0.54787,187374,0.58538,319638,0.8717,3945375,0.71225
4830642,0.55999,4537557,0.53341,14300043,0.44183,7670310,0.29859,6865203,0.32488,8677320,0.6462,8430327,0.46274,1993980,0.49677,5851680,0.4127,4052589,0.49787,1642779,0.69523,1018533,0.58233,180861,0.7038,318636,0.86781,3942369,0.70885
4863207,0.55925,4531044,0.53287,14473389,0.43676,7671312,0.29843,6865704,0.32487,8638242,0.64911,8522511,0.46292,1962417,0.57579,5877732,0.41441,4043070,0.49539,1642779,0.69321,982461,0.50964,179859,0.61222,319638,0.87248,3933852,0.71072
4840161,0.56147,4533048,0.53354,14402247,0.43425,7670811,0.29858,6865203,0.32491,8641248,0.65468,8555076,0.46334,1503501,0.57067,5890257,0.41634,3991968,0.49889,1642779,0.69103,782562,0.53122,169839,0.67952,318636,0.8668,3924333,0.71162
4808097,0.56183,4537056,0.53387,14383710,0.43442,7671312,0.29839,6865704,0.32478,8719404,0.65249,8473914,0.46595,1474944,0.61375,5873223,0.41824,4088661,0.49777,1644282,0.68827,971940,0.58732,165831,0.63487,318636,0.85984,3953391,0.7138
4813608,0.56102,4574631,0.5318,14396235,0.4571,7669809,0.29848,6863700,0.32488,8718903,0.65228,8283534,0.47017,1486467,0.62253,5861700,0.42001,4037058,0.49726,1645785,0.69036,991479,0.59346,167835,0.67527,318636,0.85681,3947379,0.70936
4815612,0.56152,4583649,0.53095,14492928,0.45751,7671813,0.29843,6880233,0.32405,8752971,0.64458,8359686,0.46444,1501998,0.61146,5863203,0.42199,4025034,0.49418,1644282,0.6885,821640,0.49642,164829,0.67065,322644,0.80867,3942369,0.71182
4818618,0.56122,4552086,0.53214,14439822,0.44979,7669809,0.2985,6864201,0.32494,8749464,0.65126,8392752,0.46637,1473942,0.62737,5971920,0.42326,4031547,0.50158,1643781,0.6867,929856,0.57614,175350,0.63367,326151,0.85736,3936357,0.70869
4813107,0.56117,4538559,0.53355,14277999,0.45768,7670811,0.29854,6865704,0.32488,8704374,0.65539,8343153,0.46894,1475445,0.62443,6273021,0.52411,3994974,0.50552,1644282,0.68471,1003002,0.58133,187374,0.56379,319638,0.85278,3936357,0.71263
4833147,0.55979,4536054,0.53326,14333109,0.4566,7671312,0.29842,6865203,0.32496,8803572,0.64525,8363193,0.46167,1474944,0.62086,5863203,0.41296,3991467,0.50317,1654803,0.70416,841179,0.46709,165831,0.7117,320139,0.85502,3932349,0.70917
4879740,0.55927,4531545,0.5332,14586114,0.44468,7670310,0.29858,6865704,0.32494,8763492,0.65213,8463393,0.46491,1480956,0.62877,5841159,0.4153,4023030,0.50034,1659312,0.69802,913824,0.5742,157815,0.69297,321642,0.86805,3933351,0.71272
4820121,0.56072,4532547,0.53364,14462868,0.45454,7671312,0.29842,6865203,0.32498,8720907,0.64892,8292552,0.46713,1474944,0.62588,5887251,0.41719,3910305,0.50789,1656306,0.69262,1000497,0.59,173346,0.5993,319638,0.86509,3931848,0.70907
4809600,0.56132,4538058,0.53357,14675793,0.44382,7670811,0.29843,6865203,0.32497,8676318,0.64336,8393754,0.46518,1474944,0.62167,5892762,0.41896,4034553,0.49625,1663821,0.69478,889275,0.40744,175350,0.59082,318636,0.87433,3933351,0.71251
4811604,0.56076,4581144,0.5319,14413770,0.44464,7670811,0.29841,6865704,0.32498,8686338,0.64618,8473413,0.46718,1481457,0.62924,5861700,0.421,3986457,0.49845,1650795,0.69858,825147,0.55369,176853,0.62768,318636,0.86714,3934854,0.70859
4820121,0.56133,4583148,0.53016,14830602,0.43606,7670310,0.29847,6865203,0.32499,8714394,0.65291,8317602,0.46574,1475946,0.62667,5859195,0.42287,4036056,0.49728,1642278,0.69902,1005006,0.59139,167334,0.64286,319638,0.87058,3939363,0.71281
4813107,0.56097,4548579,0.53255,14654250,0.43469,7671813,0.29849,6862698,0.32508,9178821,0.63169,8419806,0.46124,1473942,0.62333,5877231,0.42475,4094673,0.49943,1642278,0.69588,936369,0.36342,179859,0.62734,319638,0.86498,3931848,0.7098
4815111,0.56085,4536555,0.53336,14560062,0.44035,7669809,0.29848,6865203,0.32497,12152256,0.51392,8425317,0.46227,1479954,0.63058,6132741,0.41135,4051086,0.49942,1642278,0.69274,786570,0.54661,177855,0.56358,318135,0.85883,3933351,0.71317
4853187,0.55869,4533549,0.53314,14565072,0.43884,7670310,0.29859,6865203,0.32513,9704370,0.65707,8450868,0.46706,1344183,0.42912,6098673,0.42998,4010505,0.49645,1642278,0.68958,1012020,0.54535,175851,0.59849,319137,0.85277,3931848,0.70956
4866714,0.56114,4531545,0.53317,14541024,0.43549,7671312,0.29843,6865704,0.325,9550062,0.65693,8424816,0.46266,1693380,0.33465,5859195,0.41622,4062108,0.49914,1642278,0.68646,810117,0.55055,183366,0.60714,318636,0.86568,3933351,0.7129
4811604,0.56179,4535052,0.53358,14480904,0.4338,7670811,0.29858,6865203,0.32502,9501966,0.67817,8361189,0.46492,1953900,0.4855,5866710,0.41804,4052589,0.49819,1642278,0.68333,995988,0.534,167334,0.61313,328155,0.84504,3937860,0.70865
4811103,0.56123,4542567,0.53359,14461866,0.43541,7671312,0.29839,6880233,0.3241,9399261,0.65992,8470407,0.46648,1927347,0.53596,5886249,0.41991,3919824,0.50679,1645785,0.70418,833163,0.54018,169338,0.5915,320640,0.81551,3945876,0.71144
4811604,0.56098,4581144,0.53088,14397237,0.43687,7669809,0.29848,6865203,0.32488,9327117,0.67265,8451369,0.46453,1547088,0.56637,5888754,0.42191,4075134,0.49787,1641777,0.70511,1005507,0.54031,175851,0.57631,321642,0.86237,3947379,0.71338
4819119,0.56152,4588158,0.53037,14390223,0.43587,7671813,0.29843,6865704,0.32487,9167799,0.67915,8490447,0.4653,1472940,0.61855,5859195,0.42375,4027539,0.50246,1643280,0.70081,814626,0.52339,185370,0.57297,320640,0.87121,3939363,0.70965
4814610,0.56074,4537557,0.53375,14407257,0.43725,7669809,0.2985,6865203,0.32491,9363690,0.65946,8408283,0.46382,1475445,0.61634,5859195,0.42562,4017519,0.50179,1641777,0.69859,990477,0.53697,181362,0.59195,319137,0.8688,3941367,0.71182
4818618,0.56075,4537056,0.53336,14395734,0.43585,7670811,0.29854,6865704,0.32478,8881728,0.66035,8349165,0.46556,1493481,0.60566,5872722,0.41318,3994473,0.50249,1643280,0.69504,834666,0.51863,179859,0.52666,319137,0.87071,3945876,0.71407
4866213,0.5598,4532547,0.53318,14299041,0.44002,7671312,0.29842,6863700,0.32488,8994954,0.64917,8619705,0.46648,1480455,0.63049,6302079,0.56015,3992469,0.49963,1646286,0.70142,979455,0.53841,167835,0.57058,319137,0.86566,3946878,0.70816
4851684,0.56082,4532547,0.53317,14386716,0.4388,7670310,0.29858,6865704,0.32478,9158781,0.67921,8348664,0.4658,1476948,0.62641,5942862,0.41695,4022529,0.49903,1644783,0.69777,831159,0.50396,175350,0.60306,319137,0.87127,3943872,0.71229
4808097,0.56198,4535052,0.53398,14376696,0.4389,7671312,0.29842,6865203,0.32491,8838642,0.64096,8403774,0.46384,1473942,0.62289,5859195,0.41896,4036056,0.49678,1644282,0.69447,958413,0.52614,169338,0.5262,319137,0.86342,3939363,0.70776
4812105,0.56149,4551084,0.53239,14516475,0.43603,7670811,0.29843,6864201,0.32494,9196356,0.65737,8448864,0.46505,1481457,0.63086,5870718,0.42081,4050084,0.49467,1643781,0.69155,921339,0.43148,185370,0.59942,318135,0.85658,3941868,0.70978
4811604,0.56106,4579641,0.53145,14401746,0.43528,7670811,0.29841,6865704,0.32488,9327117,0.66352,8401770,0.46473,1475445,0.62833,5889756,0.42279,4037058,0.50328,1648791,0.69746,880758,0.55221,181863,0.58403,319638,0.85132,3941367,0.71154
4820121,0.56152,4580142,0.53056,14413770,0.43562,7670310,0.29847,6865203,0.32496,9079623,0.67131,8445858,0.46417,1473942,0.62413,5881239,0.42464,4029543,0.49897,1644282,0.6942,946890,0.40742,158817,0.70144,318636,0.85973,3925335,0.7115
4813608,0.56084,4536555,0.53394,15005952,0.42535,7671813,0.29849,6865704,0.32494,9131226,0.65594,8395257,0.46123,1476948,0.62064,5857191,0.41235,4066116,0.49615,1643280,0.6925,860718,0.52741,190380,0.54643,328656,0.86172,3935856,0.70897
4825131,0.55972,4538058,0.53323,14447337,0.44853,7669809,0.29848,6865203,0.32498,9121707,0.66485,8450868,0.46529,1480455,0.62913,5866710,0.41402,4074132,0.49977,1642779,0.69031,930357,0.42304,188376,0.5929,321141,0.86962,3939363,0.71252
4864710,0.55376,4532547,0.53327,14569581,0.43901,7670310,0.29859,6865203,0.32497,9206877,0.67202,8385738,0.46568,1473942,0.6268,6024525,0.41525,4051587,0.49734,1642779,0.68848,862722,0.51953,162825,0.67538,320139,0.83222,3932349,0.70927
4960401,0.55363,4734450,0.52257,14630703,0.43529,7671312,0.29843,6865704,0.32498,9046056,0.65598,8406780,0.47017,1476948,0.6221,6254985,0.48064,4097679,0.49319,1677849,0.67617,987972,0.38401,181362,0.57024,321642,0.86771,3933351,0.7129
4860201,0.56012,4532547,0.53327,14430303,0.43665,7670811,0.29858,6877227,0.32435,9175815,0.66576,8380227,0.46726,1351197,0.4371,5862702,0.41973,4027539,0.50095,1642779,0.6911,829656,0.52291,177354,0.66445,318636,0.86849,3931848,0.70935
4845171,0.56167,4533048,0.5333,14471886,0.44096,7671312,0.29839,6865203,0.32497,8764995,0.64361,8406279,0.46713,1719933,0.33781,5854686,0.42176,4063611,0.49612,1642779,0.6894,1027551,0.5174,166332,0.66738,319638,0.86711,3933351,0.71272
4808598,0.56171,4534050,0.53368,14506956,0.43748,7669809,0.29848,6865203,0.32513,8942850,0.67368,8415798,0.46466,1981956,0.49831,5867211,0.42364,4016517,0.49758,1645785,0.69163,754005,0.53002,167835,0.61706,318636,0.86433,3931848,0.7091
4814109,0.56117,4555092,0.53221,14501445,0.43535,7671813,0.29843,6865704,0.325,9060585,0.67444,8213394,0.47002,1927848,0.53344,5900778,0.42553,3969924,0.5013,1644783,0.68931,1009515,0.55101,164328,0.68162,319137,0.86903,3933351,0.71244
4816614,0.56101,4598679,0.5316,14589621,0.43362,7669809,0.2985,6865203,0.32502,9307077,0.63088,8530026,0.46175,1547589,0.56659,5866209,0.41309,4003992,0.50122,1644282,0.68724,798093,0.52594,165831,0.69055,319137,0.86163,3932349,0.70871
4815612,0.56166,4556094,0.53094,14457357,0.43641,7670811,0.29854,6865704,0.32496,9110184,0.66913,8347161,0.46787,1468431,0.61933,5853183,0.41501,4055595,0.49778,1643280,0.68531,1002000,0.55805,186372,0.56912,318135,0.85568,3933351,0.71226
4814610,0.5607,4539060,0.53347,14411265,0.4363,7671312,0.29842,6865203,0.32488,8832129,0.66151,8417301,0.46428,1485966,0.61653,5864205,0.41691,3961908,0.50046,1647789,0.70655,783063,0.51853,187875,0.52419,319638,0.85054,3931848,0.70862
4830642,0.55953,4537557,0.53321,14296536,0.43706,7670310,0.29858,6865203,0.32488,8852670,0.64409,8335137,0.46299,1496988,0.60675,6234945,0.60976,4073130,0.49746,1662318,0.70104,1018032,0.53664,165330,0.58312,319137,0.85939,3935355,0.71188
4873227,0.55973,4531545,0.53305,14408760,0.43623,7671312,0.29842,6865704,0.32487,8870706,0.66867,8406780,0.46416,1479954,0.62995,6051078,0.4204,4002990,0.49782,1656807,0.69354,774045,0.54028,167334,0.5787,320640,0.85915,3935856,0.70869
4828638,0.56091,4533048,0.5336,14366175,0.43691,7670811,0.29843,6865203,0.32491,8790045,0.6643,8472411,0.46159,1477449,0.62751,5878734,0.42247,4046577,0.50219,1662819,0.69637,1000998,0.53782,183867,0.61697,321642,0.86638,3936357,0.71263
4809099,0.56178,4537056,0.53398,14393229,0.44023,7670811,0.29841,6865704,0.32478,8556579,0.64432,8370708,0.46857,1473942,0.6245,5873223,0.42442,4035555,0.49917,1656807,0.69666,909315,0.50485,176853,0.6465,318636,0.86894,3949884,0.70769
4812606,0.56087,4573629,0.53202,14447337,0.43903,7670310,0.29847,6863700,0.32488,8547060,0.64515,8307582,0.46312,1475946,0.62085,5900778,0.41209,3992469,0.49866,1642278,0.70027,1030056,0.53073,168837,0.67444,319137,0.8678,3946377,0.70999
4815612,0.56155,4582647,0.53128,14464872,0.43577,7671813,0.29849,6865704,0.32478,8602170,0.64737,8453874,0.46266,1480956,0.62955,5918313,0.41407,3970425,0.50037,1642278,0.69714,785067,0.52609,182364,0.63128,322644,0.82287,3944874,0.71256
4818618,0.56136,4553088,0.53187,14411766,0.43506,7669809,0.29848,6865203,0.32491,8567601,0.65205,8466399,0.46394,1473942,0.62577,5880237,0.4157,3972930,0.49653,1642278,0.694,1034064,0.53835,169338,0.64096,318636,0.86781,3939363,0.7085
4813107,0.56096,4537557,0.53352,14455353,0.43421,7670310,0.29859,6879231,0.32418,8561589,0.65591,8435337,0.46297,1476447,0.62187,5871720,0.4177,3967920,0.50093,1642278,0.69085,778053,0.54459,170340,0.63803,319638,0.87248,3941367,0.71075
4840161,0.55949,4537056,0.53314,14496435,0.43595,7671312,0.29843,6865203,0.32496,8550066,0.64567,8314596,0.46622,1480956,0.63018,5924826,0.41882,3997980,0.49894,1642278,0.68771,1022040,0.52684,165831,0.65106,318636,0.8668,3948882,0.71196
4874730,0.56229,4531545,0.53313,14440323,0.43541,7670811,0.29858,6865704,0.32494,8756979,0.65859,8556579,0.46268,1473942,0.62726,6417309,0.5281,4104192,0.49785,1642278,0.68458,794586,0.54757,174849,0.63099,318636,0.86029,3942870,0.7093
4819119,0.56089,4532547,0.53377,14378199,0.43558,7671312,0.29839,6865203,0.32498,8536038,0.64591,8448864,0.46106,1476447,0.62396,5849175,0.4235,4031547,0.50243,1645284,0.70443,1005006,0.57587,180360,0.59246,318636,0.85681,3940866,0.71211
4809600,0.5613,4538058,0.53354,14399241,0.43484,7669809,0.29848,6865203,0.32497,8592150,0.64826,8426319,0.4668,1352700,0.44163,5876229,0.4253,4092168,0.49753,1642779,0.70565,798594,0.54895,184368,0.55493,319137,0.85109,3946377,0.71398
4812606,0.56109,4580643,0.53192,14578098,0.43489,7671813,0.29843,6865704,0.32498,8570106,0.65122,8427822,0.46748,1676847,0.33813,5879736,0.41292,4043571,0.49834,1641777,0.70318,1021539,0.58077,171342,0.60756,320640,0.8558,3954894,0.70839
4818117,0.56182,4582647,0.53031,14454852,0.43765,7669809,0.2985,6865203,0.32499,8731428,0.64799,8430327,0.4637,1963419,0.49354,5925828,0.41479,4008000,0.49953,1643280,0.69944,818634,0.54887,168336,0.62543,321141,0.86739,3947880,0.71083
4815111,0.56056,4545573,0.53287,14473890,0.43509,7670811,0.29854,6862698,0.32508,8563593,0.64517,8383734,0.46605,1921335,0.5451,5898774,0.41676,4013010,0.49791,1641777,0.69665,1013523,0.53685,176352,0.61039,320139,0.86642,3939363,0.7127
4814109,0.56137,4541064,0.53317,14476896,0.43844,7671312,0.29842,6865203,0.32497,8783532,0.64878,8551569,0.46078,1569633,0.56638,5876229,0.41858,4033551,0.49752,1647288,0.70192,815127,0.51381,187374,0.54813,319137,0.87396,3910806,0.71126
4928838,0.55964,4533549,0.53325,14506455,0.44111,7670310,0.29858,6865203,0.32513,8606679,0.6537,8317101,0.46921,1475445,0.61901,5875728,0.42048,4061106,0.49821,1643280,0.69966,979956,0.5813,157815,0.69365,318636,0.8686,3920325,0.71185
